id,target,description_set,tag
3290,猫,"轻,亲戚,吃,鱼,黑色,白色,家,拿",1
3291,茄子,"软,烧烤,餐桌,圆形,轻,拍照,炒,紫色,长,白色,生,农民,餐具,成熟,厨房,固体,农田",1
3292,酸奶,"朋友,吸管,老师,休息,小",1
3293,蚂蚁,"新鲜,孩子,食物,叶子,科学家,小,快,吃,搬运,下水道,虫子,红色",1
3294,口红,"妈妈,模特,化妆,小,购买,涂抹,轻",1
3295,摇,"床,轻,锻炼,胳膊",1
3296,芒果,"甜,榨汁,吃饭,酸,黄色,爸爸",1
3297,家,"洗衣机,放松,爸爸,外卖,家人,电脑,保姆,回家,衣服,下班,方形,饭,汽车,出门,凉爽",1
3298,小孩,"牙齿,玩耍,假期,幼年,漂亮,妈妈,青年,书本,聪明,可爱,童年,纸尿裤,车",1
3299,窗户,"火车,妈妈",1
3300,小腿,"体温,肉色",1
3301,秒钟,"金属,柱状",1
3302,感冒,"睡觉,打针,护工,针灸",1
3303,螃蟹,"农田,烧",1
3304,叔叔,"勤劳,兄弟,苦,打招呼,结婚,爸爸,亲戚,成年,侄女,聊天,嫂子,懒散,侄子,怀孕,弟妹,工作,温柔",1
3305,脚,"白色,营养,鞋子,肉色,大",1
3306,碗,"冰箱,同事,粥,微波炉,透明,早晨,新",1
3307,短裤,"商场,夏天,烘干机,穿戴",1
3308,舅舅,"妈妈,成年,上班,打招呼,家,晚辈",1
3309,母亲,"阿姨,中年,锻炼,读,坚强,女,卫生巾,温柔,大方,细,直率,遛狗,跳舞,坚硬,爸爸",1
3310,树枝,"细,粗,森林,烧,路边,粗糙",1
3311,发卡,"妈妈,祖母,姐妹,镜子,塑料,白色,小,漂亮",1
3312,轮椅,"旅行,医院,冷,医生,车祸,大,椅子,橡胶,坐,轻",1
3313,自行车,"旅行,坚硬,圆形,正常,彩色,金属",1
3314,沙发,"休息,家庭主妇,金属,家具,儿子,温度,大,妈妈",1
3315,牙刷,"虫子,厕所,医生,食物,舌头,动画片,刷,牙齿,病菌,衣服,轻,牙膏,睡觉",1
3316,售货员,"客人,购买,围裙,青年",1
3317,毛巾,"折叠,病毒,新,开放,洗澡",1
3318,鞋带,"脚,轻,脱下,条状,棉,小,系紧,穿戴,细",1
3319,花,"轻,拍照,营养,闻,小,裙子,花园,工人,香",1
3320,睡衣,"软,睡觉,薄,穿戴,棉,洗衣机,身体,烘干机,脱下,家,滑,洗衣服",1
3321,雨天,"睡觉,夏天,伞,暴雨,阴,冷,音乐,风湿病,潮湿,春天,台风,白色,电影",1
3322,喝,"咖啡,酒吧,茶,中午,吃,快,餐厅,杯子",1
3323,季节,"夏天,针灸,春天,冬天,树",1
3324,嘴巴,"上课,柔软,餐厅,肉色,小",1
3325,勺子,"手,木头,嘴,厨房,灰色,汤,碗",1
3326,蹲下,"弯曲,锻炼,厕所,快",1
3327,猫,"叫,鱼,白色,家,卡通,孩子,轻松,瘦",1
3328,羊肉,"晚餐,冰箱,煮,香,热,火车,炒,大",1
3329,家人,"儿子,幼年,祖父,回家,女儿,爸爸,弟弟,姐妹,童年,祖母",1
3330,鸡肉,"鸡,点菜,重,厨师,叉子,熟,白色,冰箱,超市",1
3331,花,"春天,看,圆形,小",1
3332,柜子,"大,装修,关闭,家,虫子,手,木头,硬",1
3333,灯,"家具,晚上,船",1
3334,工作,"制服,妈妈,身体,办公室,爸爸,汽车,手,早晨,下午,慢,腿",1
3335,胸罩,"脱下,装饰,穿戴,朋友",1
3336,下午,"手机,学生,上班,员工,服务员,学校,孩子,老板,手表,老人,公司,工作单位,吃,回家,休息,茶,点心,咖啡",1
3337,白萝卜,"成熟,爸爸,餐厅,甜,刀,火锅,多汁,手,商场,烹饪,脆,白色,胳膊,丰收,嘴,食堂",1
3338,穿衣服,"家,晚上,手",1
3339,舅舅,"上班,工作,懒散,妈妈,善良,勤劳,爸爸",1
3340,鸡肉,"厨房,嘴,辣,烤箱,洗,中餐,西餐,轻",1
3341,浴室,"沐浴露,暖,身体,小,音响,香,方形,毛巾,陶瓷,牙刷,塑料,家人,洗澡,洗漱,整理,热",1
3342,被子,"卧室,重,食物,家,香,棉,床,豆腐",1
3343,男孩,"作业,学习,玩具,矮,玩耍,运动场,瘦,鞋子,自行车,牙齿,好奇,少年,桌子,男",1
3344,菠菜,"营养,轻",1
3345,背心,"凉爽,爸爸,小,比赛,舒服,祖父,室友,洗衣粉,锻炼,洗衣服,汗水,爷爷,衣架,休息,大",1
3346,按,"重,轻",1
3347,雷电,"发热,重",1
3348,写,"慢,学生,老师,教室,快",1
3349,吃药,"爸爸,女儿,生病,护工,杯子,护士,嘴,妈妈,儿子,少,晚上,中午,药,举",1
3350,下午,"手机,手表,孩子",1
3351,侄子,"阿姨,考试",1
3352,飞机,"旅行,大,坚硬,玻璃,金属,系紧,鸟",1
3353,蟑螂,"拿,病毒,下水道,脚",1
3354,季节,"夏天,蔬菜,冬天,针灸,水果",1
3355,车,"坚硬,大,黑色,重",1
3356,姐妹,"吃饭,咖啡,家,善良,看病,同学,按摩,青年",1
3357,玉米,"家人,成熟,炖,拿,锅,微波炉,食堂,孩子,厨房,硬,勺子,农民,售货员,新鲜",1
3358,药店,"白色,药,金属,严肃,医生,售货员,医院,发烧,蓝色,嘴",1
3359,女儿,"病房,孩子",1
3360,茶几,"光,光滑,学习,桌子,白天,棕色,大,家具,妈妈,圆形,客厅,塑料,办公,女儿",1
3361,捡,"慢,腿,手,腰,轻",1
3362,车,"方形,玻璃,交通,坚硬",1
3363,平板电脑,"轻,学习",1
3364,雾,"太阳,吹,大,司机,白色,春天",1
3365,睡觉,"家,身体,被子,休息,火车,晚上,床,深,浅,脑袋,中午",1
3366,长裤,"腿,布料,大",1
3367,客厅,"电视机,冷,社交,客人,沙发,家,聊天,轮椅,凉爽",1
3368,饼,"小麦,暖,无味,大,营养,圆形,餐厅,主食,白色,重,烤,吃,面粉",1
3369,碗,"厨房,晚上,白色,饭,透明,热,小,厨师,服务员,大,衣服,饿",1
3370,司机,"开车,接送,工人",1
3371,毛毯,"朋友,方形,开放,舒服,病菌,旧,秋天,薄,虫子,柜子",1
3372,茶,"开水,解渴,闻",1
3373,外婆,"鞋子,庆祝,骨质疏松,营养,脆弱,花,聊天,盆栽,收音机,拐杖,按摩,照顾,亲戚",1
3374,秒钟,"比赛,柱状,轻,时间,小,固体,运动场",1
3375,扔,"运动员,户外,锻炼",1
3376,洗脸,"整理,早晨,快,手,家,起床,干净,出门,酒店,毛巾,轻松,晚上,脸,刷",1
3377,走,"脚,上班,坐车,社交,慢,脆弱,购买,快,吃饭",1
3378,天空,"飞机,天气,聊天",1
3379,洗澡,"刷,轻松,起床",1
3380,外婆,"老年病,营养,驼背",1
3381,领带,"工作单位,脱下,脖子,衬衫,出门,穿戴,系紧,装饰,轻",1
3382,虾,"家人,亲戚,小,熟,江河",1
3383,门口,"家人,凉爽,卧室,门,室友",1
3384,牙齿,"牙膏,黑色,小,干净,嘴,医院,黄色,方形,食物",1
3385,通心粉,"餐厅,黄色,无味,小,面条",1
3386,女儿,"成长,幼年,结婚,漂亮,漫画,病房,儿科,钢琴,活泼,牛奶,听话,孩子,营养,衣服,童年,兄弟,辅食",1
3387,血压仪,"医院,测量,医生,金属,护士,冷,白色,高血压,老人",1
3388,蛋糕,"重,烤",1
3389,巧克力,"黑色,能量,白色,小,服务员,饱腹,吃,售货员,甜,打开,客人,爸爸,球形,糖",1
3390,指甲,"硬,剪,小",1
3391,被子,"白色,晚上,重,香,食物,大,身体,暖",1
3392,皮鞋,"脱下,脚,洗",1
3393,苹果,"成熟,爸爸,祖父,祖母,饭后,吃,红色,榨汁,嘴,果园,食堂,水果店,女儿,绿色,轻,脆",1
3394,运动鞋,"轻松,小,比赛,锻炼,跑步,脚,脱下,运动场,活泼,运动员,女儿,教练,弹性",1
3395,医生,"护士,看病,治疗,家人,护工,苦,手术,病人",1
3396,笔记本,"竹子,小,写,纸,轻,书本,方形,手,工位,暖",1
3397,发箍,"头发,阿姨,金属,圆形,小,大,黑色,白色",1
3398,梨,"掉落,绿色,家人,员工,手,售货员,厨师,餐厅,小,切,黄色",1
3399,洋葱,"刀,硬,面条,商场,叉子,厨房,吃饭,碗,盘子,看,餐具,眼睛,餐厅,孩子,辣,食堂,小贩,打开",1
3400,菠萝,"朋友,热情,水果店,硬,甜品,甜,暖,种植,餐具,黄色,家人,水果,生,吃饭,熟,球形,榨汁",1
3401,秋季,"舒服,凉爽,丰收,天气,诗歌",1
3402,天空,"飞机,聊天",1
3403,抓,"手,打开,用力,快,重,药,慢",1
3404,地板,"工人,装修,硬,水泥,柜子,冰箱,室内,沙发",1
3405,抓,"用力,药,打开,重,快,手,慢",1
3406,花瓶,"冷,西餐,放,陶瓷,手,重,花,家,透明",1
3407,蟑螂,"房间,打,整理",1
3408,纸巾,"火锅,轻,竹子,洗,捏,嘴,方形,暖,水,小,手,桌子",1
3409,药片,"吃饭,粉色,杯子,药店,孩子,纯净水,小,干涩,嘴,吃药,黄色",1
3410,青菜,"兔子,熟,轻,嫩,成熟,市场,农田,烤,朋友,青色,食物,圆形",1
3411,发烧,"洗,白色",1
3412,父亲,"抠门,家,工作,桌游",1
3413,羊肉,"西餐,炒,农民,洗,刀,生,叉子,咸,热,烤箱,厨师,配送员,烧烤,晚餐,手,家庭主妇,大,香",1
3414,站,"慢,椅子",1
3415,雨天,"冷,大,天气,阴",1
3416,草,"森林,浇水,软,工人,轻",1
3417,抱,"快,慢,手,约会,家,庆祝,胸部,重,胳膊,轻,打开",1
3418,出租车,"快,旅行,同事,大,黄色,红色",1
3419,停车场,"路边,同事,爸爸,亲戚,出门,家人,汽车,司机,室内,车祸,妈妈",1
3420,菠萝,"朋友,种植,家人,解渴,餐具,黄色,水果店,榨汁,熟,热情,农民,成熟,球形,重",1
3421,上厕所,"厕所,屁股,慢",1
3422,小时,手表,1
3423,通心粉,"冷,主食,叉子,粉末,面条,餐厅,锅,吃,盘子,面粉,黄色,小麦",1
3424,敲,"轻,打,庆祝,教授,学生,痛,快,重,老师,电脑",1
3425,凉鞋,"夏天,清新,橡胶,祖父,刷,轻松,姐妹,凉爽,穿戴,儿子,小,鞋子,祖母,女儿,叔叔,洗衣服,洗衣粉,宽",1
3426,理疗师,"表达,善良,住院,医院,老人,护工,耐心,青年,生病,病人,陪伴,中年,医生,温柔",1
3427,平板电脑,"冷,故障,泡面,销售员,工人,轻,记录,听,学习,触摸,爸爸,银色,儿子,女儿,游戏,教室",1
3428,苹果,"吃,球形,手,祖母,农民,下午茶,消化,嘴,吃饭,果园,丰收,多汁,爸爸",1
3429,轮椅,"银色,腿,冷,医疗器械,车祸,轻,金属,坚硬,旅行,重,椅子,坐,护士,橡胶,医生,大",1
3430,商店,"售货员,金属,工人,拿,关闭,大,混凝土,方形,过节",1
3431,年,时间,1
3432,橙子,"甜,弹性,做饭",1
3433,瘙痒,"医生,护士,晚上,衣服,公司,病菌,粉末,休息,过敏,朋友,身体,同事,家人",1
3434,撕,"手,去除,用力,快,药,轻",1
3435,充电器,"方形,同学,电线,手机,白色,办公室,拿,轻,家,插头,小,黑色,有电,重",1
3436,吹,"咖啡,轻,嘴,晚上,面条,用力,慢,快,茶,吃,中午",1
3437,休息,"坐,身体,手,沙发,视频,运动场,锻炼,游戏,书本,脑袋,电影,办公室",1
3438,短裤,"夏天,脱下",1
3439,胡萝卜,"小贩,唱歌,厨房,丰收,吃饭,吃",1
3440,菠萝,"甜,农田,餐具,家人",1
3441,狗,"陪伴,黄色,家,瘦,重,孩子,家人,轻,护士,邻居",1
3442,短裤,"脱下,烘干机,洗衣机,夏天,穿戴,棉,商场",1
3443,雨天,"电影,潮湿",1
3444,门,"手,重,卧室,火车,船,坚硬,客厅,房间,方形,书房,爸爸,固体",1
3445,鱼,"小,祖父,农田,爸爸,煮,厨师,江河,软,妈妈,棕色,捕捞",1
3446,停车场,"妈妈,亲戚,司机,车祸,室内,路边",1
3447,工作,"办公室,脑袋,腿,汽车,电脑",1
3448,鸟,"营养,鱼,飞,森林,孩子",1
3449,梨,"摆放,硬,盘子,球形,吃,家,厨师,小,营养,员工,粗糙,切,苹果",1
3450,侄女,"家,姐妹,幼年,青年,女,聚会,假期,乖巧,童年,调皮,玩耍,少年,阿姨,回家",1
3451,青菜,"兔子,餐具,生,食物,农田,熟,煮,种植,朋友,农民",1
3452,膝盖,"酒,棕色,热,白色,老人,护士,锻炼,医生,病人,看病,受伤,医院,手术,圆形,骨头,脆弱,坚硬",1
3453,阳台,"晴天,光,望远镜,家,盆栽",1
3454,起床,"家,儿子,慢,学习,上班,老人,快,坐,女儿,中午",1
3455,鱼,"腥,黑色,市场,烧,吃,江河,煮,农田,女儿,钓鱼,软,好吃,小,大,光滑,看,渔民",1
3456,打电话,"中午,公司",1
3457,头,"肉,扭动,肉色,柔软,脖子",1
3458,洗脚盆,"开水,洗,塑料,圆形",1
3459,扇贝,"蒸,粉丝,渔民",1
3460,太阳,"重,防晒霜,白天",1
3461,头晕,"生病,医生",1
3462,台风,"聊天,大,暴雨,台风",1
3463,果汁,"喝,搅拌",1
3464,手肘,"坚硬,胳膊,肉色",1
3465,鸭肉,"吃,烤箱,餐厅,洗,汽车,厨房,厨师,刀,点菜,西餐,手,午餐,火车,冷",1
3466,鸭肉,"中餐,冰箱,洗,市场,蒸,热,嘴,西餐,筷子,红色,手,凉,超市,厨房,刀",1
3467,推,"轻,胳膊,身体,手",1
3468,脸盆,"水龙头,空,放,毛巾,洗,手,晚上",1
3469,看电视,"家,轻松,零食,电视,躺,坐,沙发,眼睛,晚上",1
3470,蘑菇,"烤,白色,切,种植,生",1
3471,外甥女,"考试,打招呼,亲戚,回家,幼年,童年,聚会,乖巧",1
3472,米饭,"中午,甜,主食,糖尿病,软,早晨,晚上,冷,嘴,餐厅,轻,白色,吃,食堂",1
3473,大腿,"小腿,体温,抬,肉",1
3474,脸盆,"光滑,蓝色,倒出,黄色,空,脸,放,毛巾,水龙头,轻,绿色,塑料,洗,浴室,紫色,晚上,手,圆形",1
3475,窗户,"爸爸,女儿,客人",1
3476,外婆,"老年病,汽车,亲戚,老人机,买菜",1
3477,包子,"小,蒸,祖父,补充,祖母,热,筷子,吃,煎,孩子,饱腹,盘子",1
3478,鸡蛋,"煮,厨师,轻",1
3479,蚊子,"生病,脚,下雨,手,胳膊,生,过敏,斑点",1
3480,玉米,"祖母,家人,家,水果,打开,洗,成熟,微波炉,碗,售货员,白色,餐厅,厨师,农田,熟,卖出,硬,绿色",1
3481,皮鞋,"上班,同事,白领,小,船,白色,老板,售货员,棕色,洗,光滑,公司,经理",1
3482,看书,"学习,轻松,记录,图书馆,眼睛,沙发,手,家,看,慢",1
3483,头痛,"难受,打针,休息,护工,睡觉,医院,躺,家人,针灸,家,朋友,酒,工作,恶心,衣服,医生,冰敷,吃药",1
3484,兄弟,"侄女,男,学习,青年,幼年,嫂子,玩耍,学校,妈妈,酒,结婚,少年,中年,侄子,照顾,成长,弟妹",1
3485,茄子,"长,家人,软,烤",1
3486,衬衣,"制服,烘干机,家,轻,脱下,穿戴,滑,身体,洗衣机,香水,牛仔",1
3487,马桶,"妈妈,呕吐,光滑,船,臭,洗漱,早晨,椅子,盆,火车,关闭,衣服,白色,陶瓷,病菌,干净,晚上,卫生间",1
3488,月,"诗歌,晚上,圆形,白色,红色,球形,黄色,天气,大",1
3489,年轻人,"书本,工作,活泼,青年,妈妈,亲戚,漫画,懒散,爸爸,老人,勇敢,太阳,光,电影,开放,旅行,学校,游戏",1
3490,捡,"腰,快,腿,手,慢,拿",1
3491,秋衣,"祖母,轻,洗衣机,滑,祖父,烘干机,防止,冷,爸爸,软,棉,身体,家,妈妈,脱下",1
3492,中药,"吃药,碗,发烧,吃饭,治疗,杯子,黑色,瓶子,液体,粘稠,酸,衣服,护工,纯净水,嘴,苦,生病,家",1
3493,蚂蚁,"快,黑色,食物,搬运,死,孩子,下水道,新鲜,吃,科学家,森林,小,红色,粉丝",1
3494,奶奶,"脑卒中,照顾,轮椅,电视机,鞋子,亲戚,汽车,脆弱,药,家,按摩,盆栽,鸟,驼背,广场舞",1
3495,洗手池,"白色,洗衣服,脆,光滑,洗衣粉,打开,刷,方形,粗糙,窄,水龙头,抹布,厕所,医院,宽",1
3496,休息,"沙发,视频,坐,手,书本,锻炼",1
3497,康复训练,"暖,大",1
3498,袖子,"外卖,小,夏天,胳膊,洗衣机,弹性,棉,烘干机,薄,穿戴,身体",1
3499,衬衣,"轻,身体,制服,穿戴,香水",1
3500,去医院,"祖父,难受,妈妈,家,病人,走,坐车,生病,救护车,自行车,快,汽车,医疗器械,慢,中午,医院,治疗",1
3501,青菜,"营养,种植,小,市场,熟,豆腐,青色,甜,家人,补充,厨房,农民,轻,餐桌,固体,凉",1
3502,手腕,"柔软,肉色,肉,体温",1
3503,上午,"洗漱,上班,员工,鸡蛋",1
3504,后退,"鞋子,慢,快,轻,走",1
3505,雪,"白色,天气,伞,风湿病,大,水,轻,冷,音乐,冬天,电影,潮湿",1
3506,外公,"严肃,电视机",1
3507,喝水,"爸爸,杯子,健康,慢,多,举,老人,锻炼,妈妈",1
3508,包子,"盘子,服务员,热,孩子",1
3509,抱,"庆祝,重,手,慢,快,约会",1
3510,护士,"中年,病人,照顾",1
3511,大衣,"秋天,洗衣机,防止,商场,身体,衣柜,烘干机,穿戴,冬天,春天,冷",1
3512,家,"热,睡觉",1
3513,风扇,"硬,爸爸,教室,维修,工人,塑料,关闭,热,银色,金属,轻,插头,祖父,灰色,圆形,有电,家,白色",1
3514,撕,"快,去除,药,手,捏,用力",1
3515,男人,"桌游,光,脆弱,读,腼腆,锻炼,遛狗,幼年,中年,大方,健身,严肃,抠门,老人,勇敢,少年,固执,游戏",1
3516,舅妈,"结婚,姐妹,亲戚,上班,妈妈",1
3517,回家,"少,晚餐,自行车,坐车,家,爸爸,快,地铁,休息,骑车,脚,开车,祖母,妈妈",1
3518,客厅,"轮椅,倒出,伞,冷,热",1
3519,康复训练,"康复,重",1
3520,电梯,"公司,工人,下楼,灰色,小,出门,家,方形,轮椅,上楼,卧室,广告,按下,担架,金属",1
3521,头绳,"阿姨,头发,姐妹,祖父,爸爸,短,妈妈,黑色,轻,长,约会,祖母",1
3522,发烧,"打针,晚上,吃药,打点滴,白色,看病,下雨",1
3523,女人,"内衣,爸爸,结婚,裙子,桌游,坚硬",1
3524,老师,"青年,学习",1
3525,弯腰,"轻,腰带",1
3526,看书,"认真,轻松,椅子,记录,看,学习,眼睛,快,家,放松,桌子,沙发,手,慢,图书馆",1
3527,面条,"家,筷子,香,条状,辣,祖父,细,厨师,盘子",1
3528,推,"手,门,快",1
3529,躺下,"快,床,轻,衣服,卧室",1
3530,柜子,"酒店,整理,虫子,家,关闭,装修",1
3531,插,"花,重,轻,插头",1
3532,洗面奶,"白色,盆,内衣,小,软,揉搓,脸,过敏,泡沫,柱状",1
3533,撕,"轻,用力",1
3534,小孩,"青年,聪明,矮,学习",1
3535,血糖仪,"白色,插头,记录,医生,测量,有电,手,家人,盒子",1
3536,家,"凉爽,金属,救护车",1
3537,老师,"学习,辅导,学校,老人,认真,聪明,中年,耐心,青年,作业,开会,温柔,学生,善良",1
3538,番茄,"成熟,农民,多汁,祖母,市场,硬,吃饭,糖,烹饪,刀,小贩,去皮,热,商场,手,锅,球形,购买",1
3539,面包,"营养,小,暖,面粉,小麦,烤,主食,早餐,甜,粉末,轻,甜品",1
3540,树枝,"小,棕色,鸟,长,细,烧,农民,森林,工人,地面,叶子,花,大,重,剪,粗",1
3541,洋葱,"叉子,食堂,看,厨师,碗,热,吃饭,手,烹饪,面条,紫色,嘴,轻,市场",1
3542,药店,"发烧,蓝色,混凝土,医疗器械,医生,严肃,方形,药,白色",1
3543,晴天,"晴天,热水器,大,玩耍,科学家,天气,光,防晒霜,夏天,户外,白色,热,重,蓝色,白天",1
3544,胸,"电影,锻炼,大,软,按摩,粉色,浴室",1
3545,酸奶,"家人,家,服务员,糖,水,沙拉,白色,嘴",1
3546,闻,"零食,中餐,晚餐,饭,盘子,碗,臭,早餐,下午茶,菜,食物,鼻子",1
3547,外甥,"好奇,打招呼,考试,假期,男,懒散,童年,玩耍,少年,学习,回家,亲戚,调皮,青年,聚会",1
3548,牙刷,"轻,嘴,白色,塑料,浴室,动画片,新,柔软,食物,凉,病菌",1
3549,电梯,"同事,小,出门,方形,卧室,按下,物业,家,下楼",1
3550,面包,"主食,嘴",1
3551,捡,"腿,腰",1
3552,蘑菇,"厨房,病菌,煮,棕色,成熟,厨师,农民,烤,游戏,童话",1
3553,老师,"作业,辅导,开会,耐心,学习,学校",1
3554,鸭肉,"块状,餐厅,凉,煮,小,手,厨师,棕色",1
3555,洗衣机,"洗,爸爸,裤子,袜子,打开",1
3556,药店,"医院,售货员,混凝土,医疗器械,打开",1
3557,躺下,"快,衣服,睡觉,休息,床",1
3558,雷电,"大,发热,音乐,重,危险,暴雨",1
3559,飞机,"金属,大,重,旅行,鸟,白色",1
3560,摇头,"慢,重,脖子,快",1
3561,拖鞋,"舒服,鞋子,橡胶,卧室,躺,脱下,洗澡,穿戴,软,棉,轻,脚,室友,睡觉,休息,客厅",1
3562,工作,"脑袋,下午,汽车,快,电脑,慢,手机,办公室",1
3563,低头,"手机,头,休息,突然,上课,表达,重",1
3564,轮椅,"大,轻,冷,车祸,医生,腿,护士,医院,金属,椅子,重,银色",1
3565,平底锅,"木头,烫,举,大,金属,爸爸,厨房",1
3566,司机,"孩子,家人,车祸,亲戚,苦,工人,接送",1
3567,手腕,"肉,柔软,体温",1
3568,父亲,"中年,老人",1
3569,胸,"粉色,疼痛,按摩,血管,脱下,穿戴,医生,小,营养,跳舞,舒服,内衣,锻炼",1
3570,鼻子,"肌肉,棕色,软,肉色,高,嘴,洗,骨头,骨折,口罩,手术,小,花",1
3571,星星,"白色,轻松",1
3572,牛肉,"妈妈,轻",1
3573,抓,"重,慢,药,打开,用力",1
3574,吃饭,"饭,多,夹,活,餐厅,慢,舌头,餐具",1
3575,餐巾,"方形,桌子,轻,白色,小,捏,吃饭,开放,竹子,手",1
3576,汽水,"补充,糖尿病",1
3577,笔记本电脑,"爸爸,零食,飞机,插头,银色,眼睛,有电,金属,正常,设计师",1
3578,自行车,"轻,圆形,正常,彩色,旅行,骑车,玻璃,交通",1
3579,救护车,"交通,医生,大,方形,橡胶,危险",1
3580,街,"灰色,音响,腿,香,工人,吃,走,开放,水泥,大,方形",1
3581,手机,"眼睛,日常,光滑",1
3582,擦,"手机,苹果,餐厅",1
3583,老鼠,"小,肥,黑色,下水道,猫,爬,胖,轻,叫,生病,瘦,保姆,臭",1
